sentence_id,text,label
55a83452-b875-4e62-9f23-e0c03c974dfd_gen,Can you tell me where i can go to see it?,STORE_VEHICLE_LOCATION
73ca002a-ec02-475e-b4dc-b4b38b29ef58_gen,Is it in Pittsburgh for me to see it?,STORE_VEHICLE_LOCATION
ef475df0-56d7-427d-b580-72491fad05c0_gen,Where can I see the vehicle?,STORE_VEHICLE_LOCATION
70b5e291-9b7a-47d1-b763-d895ba106441_gen,Where are you guys located?,STORE_VEHICLE_LOCATION
c67d0ced-3036-497a-a11b-b9b58bdb9d9b_gen,Is it in Memphis?,STORE_VEHICLE_LOCATION
fae32c41-a502-4811-9770-491c27b0e36d_gen,Are there any physical car lots?,STORE_VEHICLE_LOCATION
ed698662-798e-4223-bec7-8e62bdba2e76_gen,USAA says its in Alexandria -- which is very close to where I work -- can I arrange to see it?,STORE_VEHICLE_LOCATION
6f624865-cae3-4715-a854-f48b46c1c959_gen,Where are you locate,STORE_VEHICLE_LOCATION
30a106d6-5f90-4f33-a203-41decb97a4f6_gen,where do i bring it,STORE_VEHICLE_LOCATION
962e9b67-d1c2-4224-a223-fb550481405e_gen,"love in the bay area in California, and you want me to deliver the car to Tempe AZ?",STORE_VEHICLE_LOCATION
61c02476-9b03-404b-94d1-92d49aa35814_gen,Where is it?,STORE_VEHICLE_LOCATION
1be69ab7-d69c-4a3d-b34f-d40956f82bde_gen,Is this in the Las Vegas area,STORE_VEHICLE_LOCATION
798142dd-1eaf-4c13-a44c-aeba3dba9b82_gen,Service area,STORE_VEHICLE_LOCATION
33eac1c0-d7cc-4158-92d7-81342a3ca8f8_gen,"First off, where is the dealership located?",STORE_VEHICLE_LOCATION
a8377f1d-c7e6-4334-9622-3f7939481f89_gen,"Hi Cardi, where is this car located, I want to see it in person",STORE_VEHICLE_LOCATION
8e56e185-2558-4c43-9161-e84b5c19c011_gen,How long do u have to drive the car to see if u like it?,STORE_VEHICLE_LOCATION
85abdd10-8971-4266-8b45-40cffabd823a_gen,Which dealership is it at?,STORE_VEHICLE_LOCATION
629c70e0-3756-466a-97e0-c66c6d396ecc_gen,Can we go to your San Jose location?,STORE_VEHICLE_LOCATION
a9f30d66-9ed9-4962-aa56-3dd1277ceda9_gen,Are you in Van Nuys  Ca.?,STORE_VEHICLE_LOCATION
ac667fde-1499-4640-9de2-a800c0cac8f6_gen,Do you have address,STORE_VEHICLE_LOCATION
c14f1b69-b14e-4dad-ba08-2a0be71b217f_gen,Where is the Volvo located?,STORE_VEHICLE_LOCATION
0fd6890e-0f64-418e-b67b-42f452c82dc0_gen,The car is located in my home town,STORE_VEHICLE_LOCATION
b7d1e8d7-238f-4dfc-a70a-76645ff8964a_gen,Where is this car physically located?,STORE_VEHICLE_LOCATION
d554bd64-8468-4472-aaa2-a0c8d67358aa_gen,i thought i was living in market on san francisco,STORE_VEHICLE_LOCATION
ad75e3d7-016f-49e4-b49b-7008f89fdcb6_gen,Where is it located,STORE_VEHICLE_LOCATION
cc3bdf65-dd67-4086-9196-51b632b8fc4f_gen,locale,STORE_VEHICLE_LOCATION
34c4b3ad-7ed6-48af-bd7b-06a79e0d661a_gen,"Where is it located, so I can view it ?",STORE_VEHICLE_LOCATION
d1e9b648-55d8-4697-a4f4-b77af7593dc3_gen,"I'm near Tempe, where the vehicle is",STORE_VEHICLE_LOCATION
85ff99b7-f2a8-4d98-ba51-9c7160b06d98_gen,Where are you guys located?,STORE_VEHICLE_LOCATION
669ccfcc-0f99-4e03-a135-edb108db7c2a_gen,I saw Cincinnati located on the listing.,STORE_VEHICLE_LOCATION
3e372fc3-593e-44ca-aa61-e726253e65b1_gen,Where is the car located?,STORE_VEHICLE_LOCATION
13195e6d-7e91-4b7c-942d-ba1e9359c148_gen,please give me your address,STORE_VEHICLE_LOCATION
604501f9-1f27-4da4-8085-7ccea4d1199d_gen,Where is this car,STORE_VEHICLE_LOCATION
1a4c8cfa-88bb-44cb-a575-ad3e6665e1c7_gen,"To confirm, which dealership is this?",STORE_VEHICLE_LOCATION
19685f8f-c481-4dd3-b7ca-e968c1241057_gen,Where is ?,STORE_VEHICLE_LOCATION
b9a969ce-fcc4-4584-815f-a89b2219949d_gen,what is the location,STORE_VEHICLE_LOCATION
cc78efab-14ef-4e04-8641-1c001621b15a_gen,What's the location of the car because I'm in Brooklyn NY?,STORE_VEHICLE_LOCATION
e209d4dc-48b6-47fd-9f67-d3171a3ad4b6_gen,where is it located ?,STORE_VEHICLE_LOCATION
f4e4b302-d579-480a-8520-630232fbc4ed_gen,Where is the dealer ship located again,STORE_VEHICLE_LOCATION
9eb2f1a3-7a16-4101-ae8d-1141baf680bd_gen,Where is located,STORE_VEHICLE_LOCATION
29aa1c6a-78f9-4a7c-b1b2-31511c230fa4_gen,How do I know where the car is from?,STORE_VEHICLE_LOCATION
68200638-5dea-4da4-9888-8a5fd141013d_gen,I'm interested in seeing the vehicle where is the vehicle located?,STORE_VEHICLE_LOCATION
645be346-e52b-4ae7-a550-d2157cdc79d3_gen,Is it from California?,STORE_VEHICLE_LOCATION
a9618274-435c-4ef2-8b3a-cf134c33979c_gen,So basically these cars are not available at a local dealership,STORE_VEHICLE_LOCATION
1ce9b1e4-553e-4540-ab3a-e61050aa1102_gen,Where is this car now?,STORE_VEHICLE_LOCATION
95abe04c-4bcc-4e27-b859-d88d05762538_gen,location,STORE_VEHICLE_LOCATION
b494a1a4-becc-4ad4-8900-873ee5808821_gen,"Where are you located at in Washington, DC",STORE_VEHICLE_LOCATION
9f3e7287-32a8-49bb-adc1-b40396be8c07_gen,Where r u guys located and do u do trade ins,STORE_VEHICLE_LOCATION
9e84c225-9edc-4b10-a992-a62b26870cb6_gen,Is the car in Austin?,STORE_VEHICLE_LOCATION
3e31fbcc-efb6-4c8c-aa99-d5aa82c791ab_gen,Where are you guys located?,STORE_VEHICLE_LOCATION
6789c866-b4e2-4205-869f-424dd002a60f_gen,Yes- where is it?,STORE_VEHICLE_LOCATION
379ec051-36c6-4166-a72f-9e5324d0aef6_gen,I seen vin# that truck in Ohio,STORE_VEHICLE_LOCATION
1bc57b65-ed7e-4b35-a37e-6a025395826a_gen,Where is the car located?,STORE_VEHICLE_LOCATION
316219b9-7249-4555-8fbf-5a14a158d888_gen,What about Farmington mo area Bonnterr,STORE_VEHICLE_LOCATION
98a0d199-c5eb-4db9-a704-c04208994921_gen,On the website it said it was a local card Colorado.,STORE_VEHICLE_LOCATION
ad9cb5a6-126a-43d0-b1d7-3efe17120c8c_gen,Are you located at Mt Wolf Pa?,STORE_VEHICLE_LOCATION
b3211da7-e8f7-412b-9f3e-0ae568da1b63_gen,Does it show me where the dealers are?,STORE_VEHICLE_LOCATION
8e7c9565-24d2-498e-865b-3c2df3adc2ba_gen,And is it in Atlanta,STORE_VEHICLE_LOCATION
ba2293f1-e00f-4916-bb35-f50d20ce7eb5_gen,"I live in las vegas, do you have a store here?",STORE_VEHICLE_LOCATION
1b6629fe-a39c-4c79-b13d-402d0e19fce5_gen,Are they listed on the AARP site?,STORE_VEHICLE_LOCATION
859b6c8a-8021-4f35-ac58-d31dbc6d7363_gen,What your address,STORE_VEHICLE_LOCATION
9167074e-26b5-4f64-9ca5-ace1fbb2d32c_gen,This says the closest car lot is 750 miles away.,STORE_VEHICLE_LOCATION
bcd71b6d-5a41-462c-a0dd-bdffe88c2e5f_gen,Where is it located.cause I want one.so the down payment will b wht,STORE_VEHICLE_LOCATION
362cea7e-e6d7-4d8d-bd73-4a34f42700b0_gen,Where is this car to go look at it,STORE_VEHICLE_LOCATION
d4d88392-cfba-4801-b798-7c63651c42fa_gen,"Yes, it says it is 1 mile away from me.",STORE_VEHICLE_LOCATION
eed265bf-601b-48df-8271-f66201dcfe33_gen,What state this car coming from?,STORE_VEHICLE_LOCATION
2168c67d-5422-4d04-a2ad-7dd5ad7008a7_gen,No where is it located,STORE_VEHICLE_LOCATION
750a4407-4a47-4807-aec6-2f6b88a4d9da_gen,locale,STORE_VEHICLE_LOCATION
c6f54fbf-8095-425f-9d52-bc6a52c671fe_gen,Can you give me the location of your store please?,STORE_VEHICLE_LOCATION
cef558d5-a773-4a1b-8552-e6a82e913ea2_gen,Where is the car,STORE_VEHICLE_LOCATION
0da1c9ef-93e0-41a3-bb0d-d596239d57b0_gen,Can I look at car there.,STORE_VEHICLE_LOCATION
18db01bc-e8a9-4901-a598-c4175aa3930a_gen,where is the delivery market in ATL,STORE_VEHICLE_LOCATION
13ba9af6-e605-4f60-828e-11476b4755ce_gen,Where are you located?,STORE_VEHICLE_LOCATION
d1be8d4b-6234-497a-bd98-22fdfb8b77ad_gen,I dont live nowhere near carvana,STORE_VEHICLE_LOCATION
a4b02d02-f978-408b-b0bd-cefa5e5e9c01_gen,"Where is it, how do I get it, how do I trade my car in?",STORE_VEHICLE_LOCATION
c1001208-d20d-4ce5-9482-c301b5816a76_gen,I thought the site mentioned these were located in the Sacramento/Folsom California region is that accurate?,STORE_VEHICLE_LOCATION
c8275024-c81d-4e13-9926-935cab005453_gen,Are you on the East Coast,STORE_VEHICLE_LOCATION
07936346-c30f-4057-8f9d-1ffb961208e0_gen,Oh okay then I thought it was at an actual dealership here in tucson,STORE_VEHICLE_LOCATION
e9c12800-ad44-4a94-a8f4-c1ada24c1afd_gen,"Great, where?",STORE_VEHICLE_LOCATION
1157e9cd-b892-4519-af4f-d0c767e7401b_gen,"Yes I am interested 
Where's the vehicle located?",STORE_VEHICLE_LOCATION
55a2d541-8f00-4186-9d36-c70e43109010_gen,What dealership is this,STORE_VEHICLE_LOCATION
34bd1833-f4ba-40d4-87ea-81e4d39bffe2_gen,How do I get your address to come and text drive it,STORE_VEHICLE_LOCATION
8ce35425-2774-4a04-858b-1b2c79e64f3c_gen,Thank you but where is the car located right now?,STORE_VEHICLE_LOCATION
3e7d495b-947e-4d79-96fa-71e798727c30_gen,"Yes, I am in the Augusta GA area, and it says the car is in Texas.",STORE_VEHICLE_LOCATION
2b47ba85-9d6d-48dc-a35c-4641e2edc013_gen,Are you in Maryland,STORE_VEHICLE_LOCATION
c736eb34-8d38-4fcd-926e-c117eb2e9263_gen,Address pls wud like to look at in on monday looks real clean on photos it thats the truck,STORE_VEHICLE_LOCATION
7c31080e-6cde-4ed8-9e01-a4684c31c21e_gen,No physical location,STORE_VEHICLE_LOCATION
faf549bd-3d48-4694-bc6e-fabd858c5dc1_gen,Is it being sold by a individual or a dealer ?,STORE_VEHICLE_LOCATION
bf827a22-46a3-486b-aef9-9bb84c8d8ef4_gen,Who Owns the vehicle,STORE_VEHICLE_LOCATION
84a17dcf-659a-4e18-b14e-44f3b8dfec54_gen,Where in Barrington is it located?,STORE_VEHICLE_LOCATION
9171cb7d-5350-471e-96e0-9b007dc2c924_gen,Cool working  right now maybe Saturday where are you located,STORE_VEHICLE_LOCATION
70e737c3-d05d-4a28-a922-7e35b3ddb949_gen,Where are you located.,STORE_VEHICLE_LOCATION
3ab0e25f-3691-4e40-ba79-214a15473e24_gen,On cars.com it says it's at a vending machine in St. Louis mo but on your website it mentions nothing about St. Louis.,STORE_VEHICLE_LOCATION
193d71d6-743b-464f-8594-454c6d72ff25_gen,Ok where is it located.,STORE_VEHICLE_LOCATION
43ef9f70-3873-45e2-b9fe-73215b8a2652_gen,Where is the car being held?,STORE_VEHICLE_LOCATION
d756122b-cd2f-4d30-9b8b-880c991726c3_gen,"If so, where is it and how can I arrange to see it?",STORE_VEHICLE_LOCATION
e751b469-76d2-4762-a524-2d2b4c0bfe37_gen,Do you have a location where I can see your vehicles?,STORE_VEHICLE_LOCATION
5ca9012a-6bc5-464a-ba5c-5b9127c96a90_gen,"Yes and thanks, where is it located and I guess I was just wondering if it's the right fit for me as well.",STORE_VEHICLE_LOCATION
bec110ac-ea64-4838-99fe-9d92888402be_gen,What state?,STORE_VEHICLE_LOCATION
c0a5f2c5-5b09-428d-8e81-58431a69739a_gen,Where is the nearest vending machine that you have,STORE_VEHICLE_LOCATION
e1ffd061-261e-4175-8116-e9954cdc0548_gen,I might actually come in and see it in person Saturday your in Columbus right?,STORE_VEHICLE_LOCATION
d356a222-f9b4-4fa3-ad3b-df617814e8c0_gen,When do you all open tomorrow?,STORE_VEHICLE_LOCATION
61e55686-6449-42b7-81b8-1253925c9e70_gen,Miami Florida,STORE_VEHICLE_LOCATION
d784ac3b-9af7-4f00-9012-fa2eeec6967f_gen,Where exactly are you located?,STORE_VEHICLE_LOCATION
d15f6351-9f59-4fa0-8fb6-f6348b03ec06_gen,Just location of truck and can we come look at tomorrow.,STORE_VEHICLE_LOCATION
2ccf1211-44a9-4427-a48c-c846d1bf5d8c_gen,Yes but I found one in Arizona also that I like better,STORE_VEHICLE_LOCATION
284d5333-b069-41f1-9be7-a31e8af2d39c_gen,I knw I jst wanna knw where ya r located at the reason is I have to find away,STORE_VEHICLE_LOCATION
35db4b62-047e-45b9-8f67-16c943958f16_gen,Just need address to put in G P S .,STORE_VEHICLE_LOCATION
b2e0110d-4a2c-4921-81f9-d6216b995771_gen,How far outside of Birmingham will you come for pick up?,STORE_VEHICLE_LOCATION
d7ec2a22-1eaa-4abb-af1a-d360a7d9c65e_gen,It is currently in San Diego?,STORE_VEHICLE_LOCATION
b477a095-0920-4511-bb6a-7d6bd02c4075_gen,"Hey there, Where are you located?",STORE_VEHICLE_LOCATION
78e96543-8876-41bb-a748-816b51f959af_gen,My son's in Michigan.,STORE_VEHICLE_LOCATION
2e254c63-badf-4a96-b104-e820b4543dbd_gen,Where is the car?,STORE_VEHICLE_LOCATION
e6034e21-f4a4-4e5b-b320-b5fa3325c512_gen,I see it is in Texas.,STORE_VEHICLE_LOCATION
04ddb3c0-20ee-4843-8152-f34b456e8552_gen,"Great, I believe it is in the Las vegas area correct?",STORE_VEHICLE_LOCATION
86d798ac-5286-48ce-8aab-1ac511ea1e43_gen,Which location would we go to see/pick up the vehicle?,STORE_VEHICLE_LOCATION
c2f1a3f6-976a-4029-b32b-01b2fac02455_gen,Where can I see it?,STORE_VEHICLE_LOCATION
9724aeb9-d8b7-4d01-8a8b-6e54d1b2e37a_gen,Where can i see it?,STORE_VEHICLE_LOCATION
b0a15bbc-fe39-45f5-be5e-af56253938a5_gen,"Yes, where's it's located and what will it take for me to get it",STORE_VEHICLE_LOCATION
be6933ce-3c4e-4552-a2cb-3ff76d2df130_gen,Vehicle is at Stanley ford,STORE_VEHICLE_LOCATION
14089910-3482-4ac9-b7d5-c81ef168c0f5_gen,Where is the car?,STORE_VEHICLE_LOCATION
b2550747-6446-4225-a8e1-85df84752ee1_gen,Where is it located so that I may come look at it?,STORE_VEHICLE_LOCATION
abf23e6b-9fcc-44e0-be0a-2d456a422500_gen,"I am a used car dealer and I would like to come see some cars you have at your Winder, GA location.",STORE_VEHICLE_LOCATION
12d586ea-180b-45ad-b25e-20ab086ef03f_gen,Where can I go to see it ?,STORE_VEHICLE_LOCATION
5ee96cfc-7ff1-4de6-ac28-86fbe51a8206_gen,If so where will I go to see it?,STORE_VEHICLE_LOCATION
f7f6bcd4-df73-41e6-b024-dbc36f660594_gen,It said that its 7 miles away.,STORE_VEHICLE_LOCATION
c15340ad-3b34-4297-916a-e2b29e7ee232_gen,U location,STORE_VEHICLE_LOCATION
b6f765b9-a692-465e-9c81-3bc7409210c0_gen,And is it here in New Mexico ?,STORE_VEHICLE_LOCATION
6aa5a8f7-22bf-444e-916a-41f908ec01b5_gen,And is it from the Kansas City area?...or from where?,STORE_VEHICLE_LOCATION
558a65c6-9523-4a22-a349-2c0fd9aba96a_gen,What dealer is this from?,STORE_VEHICLE_LOCATION
89ce60c5-8c28-4000-8a5d-989c05dac332_gen,Location of your store please,STORE_VEHICLE_LOCATION
9724ca18-2e68-4518-87b5-4cf621bfe2c2_gen,Where do I need to come address please!,STORE_VEHICLE_LOCATION
ed33a008-acc7-4a32-987e-1fd72ec3fb4a_gen,Where is truck at.,STORE_VEHICLE_LOCATION
ae48313a-5df6-4fed-933f-a57f3cf46c67_gen,I know the car was in Arizona.,STORE_VEHICLE_LOCATION
fed23013-67ba-4590-84d4-daa1fc5f41d8_gen,And were r u guys located  ?,STORE_VEHICLE_LOCATION
9af6eff8-4655-4cf1-9764-0c23c1b974be_gen,Is this car anywhere near Pgh PA ?,STORE_VEHICLE_LOCATION
c5c602f1-40b6-48e8-bd8a-cba696d596ed_gen,And what location is this available at?,STORE_VEHICLE_LOCATION
034c492f-43fa-455b-ac9f-44817e97007a_gen,Where is this car coming from ?,STORE_VEHICLE_LOCATION
6ac33b9c-bfe2-479c-918b-a62ec1c33536_gen,"I'm looking for the location and cost of the car, please.",STORE_VEHICLE_LOCATION
32176e02-d883-4979-b0d1-07780f69c3e9_gen,This Terrain is located in San Antonio?,STORE_VEHICLE_LOCATION
35d3fb51-d3e0-4160-b4ec-935e6eaf2f1c_gen,Where r u located.,STORE_VEHICLE_LOCATION
40a9be9f-a2c3-4a96-9175-1c0aa922d859_gen,"Okay, are you located in Kansas city?",STORE_VEHICLE_LOCATION
2cf0a385-71e3-49db-bb00-1641896a00df_gen,Yes is it available and where is it located that it can be viewed?,STORE_VEHICLE_LOCATION
9b8ff682-463e-4c02-89de-9c0a7deea9fd_gen,Where are u at,STORE_VEHICLE_LOCATION
5d957bfc-82a3-42ff-91aa-48ebb1d481e3_gen,where can i see the vw you have,STORE_VEHICLE_LOCATION
c634d6d2-c64a-44b4-a604-d8bd733617c8_gen,Address?,STORE_VEHICLE_LOCATION
a85c3a6b-6ef1-45ea-a8f6-ef7385aad704_gen,Address to the one in Kansas city,STORE_VEHICLE_LOCATION
aca6c4f8-ac43-4a50-8658-d6dc0908bed8_gen,Is it in North Versailles right now?,STORE_VEHICLE_LOCATION
632644ae-00b4-417e-8fcc-6533627c8daa_gen,Do you have location in Ca?,STORE_VEHICLE_LOCATION
848b4c58-adef-4143-a23d-b961473f90d6_gen,"The specific question was \where is this car located\"".""",STORE_VEHICLE_LOCATION
6c32246d-b491-427b-bacf-c625913a8416_gen,Where is your store located,STORE_VEHICLE_LOCATION
987e4d6a-03a0-4ba3-a226-26623466e643_gen,Where is your Houston vending machine,STORE_VEHICLE_LOCATION
39e02b04-5921-4c1e-9360-650b3df612a0_gen,which lot?,STORE_VEHICLE_LOCATION
83a0d68e-edaf-4258-93d0-db7328228c44_gen,Where do I find it?,STORE_VEHICLE_LOCATION
f745f098-86e7-491b-897f-26c67eca0ea6_gen,Is this van located in Denver?,STORE_VEHICLE_LOCATION
78393e9e-5ff4-4da4-b0c8-604b7c81ef30_gen,I was wondering at what location this escape is at?,STORE_VEHICLE_LOCATION
e940de06-54f3-4f6a-a3f9-40e4f606880a_gen,Is there one located in arkansas?,STORE_VEHICLE_LOCATION
aa14b3e0-a39e-4ad9-a860-681d5658d714_gen,where is the dealership located?,STORE_VEHICLE_LOCATION
f6a63a94-eb05-4dcd-b4f9-758c3c65d231_gen,Where is the truck located.,STORE_VEHICLE_LOCATION
12dbca43-b49d-490c-a76b-358a8d4e877e_gen,Test drive at Houston location?,STORE_VEHICLE_LOCATION
23ee9dc5-f991-4231-87f9-2e9b531448d3_gen,and where are you located,STORE_VEHICLE_LOCATION
6baf85ef-cabb-438f-b66b-6f281084c382_gen,"I do not live in Santa fe but in  Austin, Tx.",STORE_VEHICLE_LOCATION
b1640280-9ade-4c88-95dc-8034bac4e83d_gen,Ny or NJ?,STORE_VEHICLE_LOCATION
846b4380-6784-4adf-bc4e-3e78155c7036_gen,Where is this car located,STORE_VEHICLE_LOCATION
ecbd246a-1d25-450b-9c7b-d803e6566c86_gen,Location and required purchase information needed,STORE_VEHICLE_LOCATION
4d935b32-16a2-456d-9dc3-70bb11f3c0fe_gen,I see it's from NY?,STORE_VEHICLE_LOCATION
b59b0faa-28c0-42e6-98ed-48cb33a8fd3e_gen,Is it Maryland inspected?,STORE_VEHICLE_LOCATION
46b0e91a-2e44-4398-811c-66e7b44a6c14_gen,Are you the one on spencer?,STORE_VEHICLE_LOCATION
bca4a1de-3d23-4077-8c02-e615478af805_gen,Emailed several dealers which color is this one and which dealership,STORE_VEHICLE_LOCATION
7898a1c5-ae6e-4794-8960-d38ec0788e78_gen,It says only a few miles from me but when I click on it it says it's in Texas which is pretty far.,STORE_VEHICLE_LOCATION
d5659c5d-c261-4445-a869-fad74857441b_gen,Where is it?,STORE_VEHICLE_LOCATION
395a75b5-ab95-4f7b-9aa5-99bcd598aaef_gen,"I'm not to good with technology, can I go straight to the carvana dealer?",STORE_VEHICLE_LOCATION
189a4260-ca71-444c-a407-0b3293824031_gen,A location near me is not listed.,STORE_VEHICLE_LOCATION
44cbc42b-715e-4fe6-9062-b05e0be774c3_gen,Where is the car and how do I get to see it,STORE_VEHICLE_LOCATION
14d929c8-351a-434e-9dbf-876eccdf43b5_gen,Where location of vehicle,STORE_VEHICLE_LOCATION
ac67fa5e-2027-4ca9-bd00-2cc85196762a_gen,"Unlike the other dealerships, I don't see an address listed on the website for this car/",STORE_VEHICLE_LOCATION
d34c6ade-8730-4c9f-8123-b4b8d88a4df1_gen,Where are you located and hours of business,STORE_VEHICLE_LOCATION
52904bc8-fda1-4bcc-87a5-b05dfdc678d3_gen,Ok can I know where?,STORE_VEHICLE_LOCATION
08286145-0567-4010-84d0-614fe7c4c7dd_gen,Where are you located?,STORE_VEHICLE_LOCATION
fb920b2b-ba2b-4eb4-a404-af73b2588dd6_gen,Where is it,STORE_VEHICLE_LOCATION
221ee91d-c5b1-4cdc-b4c9-388c2a92c6d4_gen,is it in San Francisco or Texas??,STORE_VEHICLE_LOCATION
78acd0d8-8c5d-4de8-95e8-9f71874e1ea9_gen,So where is the car at right now?,STORE_VEHICLE_LOCATION
19ac597f-b03c-440c-ba3d-305803cfb5d4_gen,Where are you located ?,STORE_VEHICLE_LOCATION
71b56ff6-9cf7-4c17-bb72-45e50b595237_gen,"Yes,are you a local dealer",STORE_VEHICLE_LOCATION
3235cb2e-f928-4ac4-b49f-d0f04d9c4d18_gen,Where is your dealership located?,STORE_VEHICLE_LOCATION
ceb8a69f-d83c-41f5-8ad7-6ad0926a63d2_gen,Where is the car and how do you go about getting it?,STORE_VEHICLE_LOCATION
20dc0819-edc7-44a5-899b-d65b8a7d15d8_gen,"Hi Cardi, it looks like it's in Texas ?",STORE_VEHICLE_LOCATION
6a8fb7ac-3b8a-4a2c-9add-7b5839eec892_gen,And is it  at a dealership near where I can see it in person?,STORE_VEHICLE_LOCATION
43246ad1-b61f-4635-aaf8-fb0b745c105d_gen,Where is this car located?,STORE_VEHICLE_LOCATION
9eb2915a-7520-4f3a-8e83-9c23d0d602ec_gen,Where is this vehicle physically located?,STORE_VEHICLE_LOCATION
dbcf1f1b-005b-410e-9075-bdf1ae0f282a_gen,What would be a good time for you?,SCHEDULE_TEST_DRIVE
23c3f379-add6-4304-8c0d-27707da9b333_gen,I am available any time.,SCHEDULE_TEST_DRIVE
798e9b88-46f7-45d8-9d30-89fb929b39a1_gen,test drive and see now?,SCHEDULE_TEST_DRIVE
9a750234-8dac-4a68-bfca-c2711c88a4b1_gen,How quickly can I schedule,SCHEDULE_TEST_DRIVE
793910a9-4478-4efa-a551-d2156ef3b311_gen,I like to come and purchase your car,SCHEDULE_TEST_DRIVE
998f106a-5dc0-4484-8652-7dca4ec222a0_gen,11 or noon.,SCHEDULE_TEST_DRIVE
c7d8c778-9bb4-4118-8228-3fa71b5a7ddb_gen,How do I schedule a 1hr test drive appointment?,SCHEDULE_TEST_DRIVE
33e45235-6a04-42f2-b473-046dec354cc6_gen,Would just like to schedule an appointment to check it out,SCHEDULE_TEST_DRIVE
2b6ff904-982c-46f7-acf9-81464e49c1ea_gen,Possibly tomorrow if it's available,SCHEDULE_TEST_DRIVE
6d714970-b832-4f00-b78d-6ac765edada3_gen,Are you available tomorrow morning?,SCHEDULE_TEST_DRIVE
a5e12cfa-0804-4eab-95c6-0eb76ee4b748_gen,how about tomorrow then,SCHEDULE_TEST_DRIVE
a081d6ff-bbcd-4354-8c38-71ec8415e2be_gen,"I have a car in mind but I would like to test drive and inspect the vehicle before I go any further with financing, is this possible?",SCHEDULE_TEST_DRIVE
4e16903c-fb41-4b41-adeb-b45d0fc4dc5a_gen,Tomorrow at 5,SCHEDULE_TEST_DRIVE
58aefdfd-eee9-4b28-93b6-113e3d27ea21_gen,Yes when can we start?,SCHEDULE_TEST_DRIVE
352ca47d-0ce1-4a54-a014-d98e4955b7da_gen,Are you available tomorrow?,SCHEDULE_TEST_DRIVE
45a847a9-a635-4a08-99ba-dea017c0ccc4_gen,Can I make appointment for Sunday around 11:00 am,SCHEDULE_TEST_DRIVE
2da60833-3cf5-4e69-83b6-f27a4d86e3f5_gen,"Not for a few days crazy busy at work this week, but maybe by the weekend",SCHEDULE_TEST_DRIVE
729adac3-0287-485e-acfe-ed7537d24c52_gen,Probably around noon-1,SCHEDULE_TEST_DRIVE
21a6772c-6d26-4ba9-b1ab-4bd78e891c98_gen,tell me the available dates,SCHEDULE_TEST_DRIVE
86c0713f-06f7-4f5f-a489-141b2c80be72_gen,I can get there around 6.,SCHEDULE_TEST_DRIVE
e3384a96-7db5-4764-867c-e71f82763677_gen,Yes tomorrow around 12:30 if possible.,SCHEDULE_TEST_DRIVE
906f81bb-af51-4e43-bb26-7f41d0804bc3_gen,Okay are we able to just come in to discuss it in person ?,SCHEDULE_TEST_DRIVE
a7d83601-3536-499b-80e0-d437aa1fb20f_gen,during next week sometime would be great,SCHEDULE_TEST_DRIVE
c7f14ad9-e410-44fa-a788-765d50b3ad57_gen,When is a good time for you?,SCHEDULE_TEST_DRIVE
d18e4035-b61b-4928-9c4c-efec9daf93ff_gen,"yes, how about on Thursday",SCHEDULE_TEST_DRIVE
106bfa3d-a34d-40ad-86c4-07f451608dc2_gen,Cool*,SCHEDULE_TEST_DRIVE
4eb022c0-a16a-4590-9d75-e1bcf83be5c1,I need to schedule an appointment and I sent all the doc already,SCHEDULE_TEST_DRIVE
b791ffa6-7174-4281-a92b-4301c30536ce_gen,Tomorrow around 11.00am,SCHEDULE_TEST_DRIVE
34c4fbbc-0b7d-45aa-a57b-a06c0e6db2e4_gen,When could I stop by,SCHEDULE_TEST_DRIVE
6f981790-7932-4e2d-8a75-e014369260f4_gen,Can I test drive the vehicle before purchase?,SCHEDULE_TEST_DRIVE
4cb2c72c-aea2-4402-9569-a2b5896510c7_gen,appointmnet,SCHEDULE_TEST_DRIVE
c11aee91-9095-4acb-b172-c118390a0cea_gen,We can be there around noon on Saturday.,SCHEDULE_TEST_DRIVE
954391bc-0e0f-4812-a2ca-ce6dcdb7a831_gen,let's do tomorrow between 8am and 10am,SCHEDULE_TEST_DRIVE
e44df686-cdcb-4908-8bc8-0d3d339fa96e_gen,Looking to come in today.,SCHEDULE_TEST_DRIVE
3c5ce76d-0ebf-4b03-8759-d18e19974b3a,when I will get schedule appointment ?,SCHEDULE_TEST_DRIVE
eeea5157-388b-4119-8c73-74b59c0e72d2_gen,Can I schedule a test drive of a car?,SCHEDULE_TEST_DRIVE
1456bb92-a8c9-4429-ad37-01718afd3339_gen,Can we meet today?,SCHEDULE_TEST_DRIVE
a0c88327-570e-4161-8926-ca9993052b2b_gen,Today at 12,SCHEDULE_TEST_DRIVE
f9f2696d-e5ef-4fcd-b1aa-10669cb65641_gen,Call hours,SCHEDULE_TEST_DRIVE
4c39e4e8-a036-4782-a70c-3f9a6b923969_gen,It would be around 6 this evening,SCHEDULE_TEST_DRIVE
d7081802-9786-4d92-aa58-1c477e3c063d_gen,When is a good time for you?,SCHEDULE_TEST_DRIVE
69bfb0f1-25d7-4f59-be41-15ea92be7f5d_gen,I could come by sometime this week please email me back and let me know thanks  http://sfbay.craigslist.org/eby/cto/6101135519.html,SCHEDULE_TEST_DRIVE
